x1,x2
-3.0268149134922515,0.18833734996921583
2.6988621390895844,-1.429202274874669
0.6026241849511271,-0.45484432535036706
0.5625089839985198,0.6251846282939265
3.11161859461172,-0.6086717967989129
-1.0219165462446704,-0.27035304786492875
0.03208149302154081,-2.503153789081639
-2.064025469013703,1.6177466593940688
-1.0241425160294835,-2.7975371565377363
-0.19120242703561757,-0.20052207968297447
0.6583043862385518,-0.7312876355471111
-2.4327367393491954,-1.4210468606556939
-2.4584135268008107,2.3509597521493255
0.5137497898312722,-0.717119567909254
2.264851949420857,-1.5397913958327947
0.6977476521460085,3.1427324531846605
0.3621157977094454,-0.06562850403749197
-0.835942814898592,-3.795664124722269
2.992206179622772,2.2717764366510127
-0.4008890554662601,1.2885908440327773
0.10236015985997697,0.368621430707474
-0.03315268597387031,1.1931477974730762
-3.7185066019306188,-1.2669760556563394
-3.948094080456892,-0.2085923835834572
0.3856299413638229,0.8318805229704055
-0.4949215357268531,-3.659295940895312
0.09596316596321874,-0.2829098474108308
-0.5080820993423759,0.9648852503668776
-0.7927898891202243,2.919740774637884
3.593600787206913,1.036803705657947
0.9246509138217759,-0.03736254638506524
2.5443745459658813,2.412056478104359
0.08135790492158299,0.441999851903837
-0.5212942201029993,-0.9797443022335613
0.3671034502093191,-0.2373209240074798
-1.471470992611635,2.6043547308843116
0.036453305702281155,0.6158052293031644
0.20183398437299152,-0.30423490922889673
0.6714334943766704,-3.935354180147887
0.8991887039122365,0.1657617483548517
0.9467696982024663,-1.0736665728160708
3.6766044848103094,1.465394151382393
2.7671673517307114,2.8829276064380447
-0.023006417393416967,0.29698003028803877
-3.2203322315126077,-0.46446671856468
0.891210699700178,0.028733588104857526
0.8275652749556651,0.7301013472315139
-3.4934868628651805,1.5721384522531647
1.3845727597627142,3.017558989269328
-1.080919158542103,-3.397456155018756
-0.5168755396181645,-0.4225149861731321
-1.395087730604146,-0.38827968716379
1.8573704844015815,-3.431403514666705
-0.07447860275200262,-0.1349226240006968
-1.2996683509747866,2.213811146445079
3.388178247337788,1.5978917183530796
-0.5201381769300315,-3.4540127260917153
-0.24447122047152106,0.5544285771464141
0.08075080411007446,-0.05113713910270957
-1.4804716456700913,0.22880040574791477
-0.8437012565668113,-0.13501885193511448
1.058874930916277,-0.8028849183749793
3.2768178309686746,-1.2605089628930617
0.006053566905381769,0.0046361449742118345
2.185348009341141,-1.4761258955968204
-0.023738896622688327,-0.027399639822455305
-0.84312082256783,0.7397697454208029
-0.17923481369106778,0.12182522596913561
-2.5945551724757037,-1.840294248203064
-0.5057586497928526,-0.8687179675540108
1.0363537813555723,-0.30470646088534675
1.2295161082361152,0.7013041153411219
-0.9587373957664123,2.350969207348724
3.2677991450411032,2.2105107061964127
-1.9891672736571449,-2.5435811250128455
0.3791805578550031,-0.46344142068298994
3.367452383768314,0.34023229495708074
0.4079769544697706,0.1523624913807815
-0.548582381014454,0.3758206995140469
3.14957458612374,2.462682695148885
-2.9393642252605816,0.5953599798069124
2.4210978674227213,1.2830314179050686
-2.945624477024254,1.7750361514521065
-2.2676245470337926,-1.5688730401602162
-3.727218084019964,0.30733537834312985
1.408946206424193,-3.264213638260193
0.4124483216621696,0.21560968289221638
-0.10425835559124931,0.6436279916541908
-0.2441953993620556,0.18954022739533144
0.8372183835805134,2.861995096474913
-3.9257446044951654,0.37889578976392646
1.2488656213862555,-0.3795658261899335
-0.9829085118878251,0.34858732302902645
0.5823788982428924,2.5673353526473526
1.5437672465189993,-2.2747224931574284
0.7151955827598,-0.09856115203298568
-1.12770427880129,0.6964007787239112
-0.1254578735985883,-3.9581707447109657
3.164479327337498,0.14543700710793464
-0.082572704574738,-0.8058321779956057
